Date, Hour, TOU,GB,EPT,EUR_SE,Central Asia,PRC,FR,BNL,DE,CH,PL,SC,BL,IT
1/1/2035,1,OffPeak,-18800,43358.61,40522.27,37790.18,801506.8,60862.28,-14565.16,24658.7,16529.38,15996.46,47684.51,-7335.068,31822.96
1/1/2035,2,OffPeak,-18800,38094.7,38903,38753.92,796380.7,60272.28,-15100.74,17472.43,16129.58,15262.54,49992.86,-7335.068,29096.57
1/1/2035,3,OffPeak,-18800,35439.29,37381.39,39582.04,594225.7,56682.85,-16288.46,17207,15842.89,13477.72,45796.61,-7197.954,27995.72
1/1/2035,4,OffPeak,-12070.59,33326.93,35976.91,36147.41,345785.1,53640.59,-17063.43,18159.35,16048.98,12905.1,49471.82,-6683.917,28007.93
1/1/2035,5,OffPeak,-4500,32232.11,35835.6,29253.27,109225.6,54310.69,-17591.22,20208.38,16818.51,14174.58,54013.84,-5660,28236.28
1/1/2035,6,OnPeak,-4500,32305.01,37604.88,23042.64,-46063.48,59127.31,-17430.86,24953.22,18413.71,17322.74,56896,-5638.935,30290.63
1/1/2035,7,OnPeak,-4500,35411.55,40388.99,18879.85,152745.7,69005.47,-15120.04,35300.98,19205.96,23925.98,56896,-4818.617,35453.32
1/1/2035,8,OnPeak,-4500,40665.65,41825.27,15994.8,489517.5,75048.87,-12445.5,45512.88,20428.23,26775.53,56896,-4333.73,36825.76
1/1/2035,9,OnPeak,-4500,39015.93,43274.01,18489.18,586463.5,72024.48,-10403.38,48613.27,18189.86,27792.41,56896,-4086.171,32138.05
1/1/2035,10,OnPeak,-4499.994,33907.21,45002.78,25574.23,745921.8,69261.07,-10976.29,53138.36,16483.26,31866.82,56896,-3166.444,28948.39
1/1/2035,11,OnPeak,-4500,26044.44,46287.61,34684.43,971220,65195.29,-12971.82,54615.59,11928.2,36578.43,56896,-2130.895,22688.76
1/1/2035,12,OnPeak,-4500,20977.63,44573.27,42544.05,1154645,63171.67,-14630.4,53289.32,10391.02,40527.46,56896,-1351.442,21440.41
1/1/2035,13,OnPeak,-4500,15567.87,45520.23,42042.91,1112454,61101.84,-15075.09,54841.18,10936.85,44593.16,56896,-681.3744,24461.71
1/1/2035,14,OnPeak,-4500,17385.63,44603.29,40321.38,1065041,58642.04,-14924.89,56869.37,15111.24,47115.44,56896,-401.0414,30264.88
1/1/2035,15,OnPeak,-4499.994,20125.28,47244.18,41231.75,1070360,56699.93,-13735.4,58790.61,19369.68,47395.77,56896,-496.5637,40887.13
1/1/2035,16,OnPeak,-4499.994,23322.69,48340.83,41546.39,1086380,57373.29,-11096.33,53379.08,22783.74,46643.64,56896,-441.0095,50081.57
1/1/2035,17,OnPeak,-3437.988,30946.47,50290.98,42540.42,1124133,60222.5,-9812.47,45006.76,24611.89,47298.06,56896,-628.7796,54491.31
1/1/2035,18,OnPeak,2265.674,33508.52,51029.75,44940.12,1203696,68704.73,-7120.569,42944.76,24949.08,44999.86,53013.87,-1020.947,59712.77
1/1/2035,19,OnPeak,2074.976,35331.39,49750.81,46261.15,1262088,74048.44,-7586.511,37556.98,24177.07,40205.87,53210.46,-1751.663,59506.13
1/1/2035,20,OnPeak,-758.9905,34383.7,47692.93,41560.23,1281646,69836.77,-8988.949,30848.02,22479.38,36273.77,56132.07,-2690.522,57830.53
1/1/2035,21,OnPeak,-3505.957,32669.61,44852.54,41209.63,1233126,63667.98,-10772.18,22905.88,20916.45,31244.14,56896,-3734.318,53965.67
1/1/2035,22,OnPeak,-4500,31213.01,42235.37,40390.77,1208952,58718.45,-12665.32,16724.67,19515.47,25670.13,56896,-4445.522,49079.82
1/1/2035,23,OffPeak,-4500,28277.66,40827.97,38783,1165823,62832.07,-13618.86,11682.28,18908.2,19576.41,56896,-4988.844,44072.25
1/1/2035,24,OffPeak,-4500,23865.84,38892.23,38403.61,1072549,60750.6,-14775.17,4300.659,17847.07,12818.08,55296.4,-5557.442,39575.1
1/2/2035,1,OffPeak,-4500,20119.96,37587.43,39013.85,983836.4,55237.74,-16600.19,-1502.399,17057.71,6045.95,48978.86,-3335.068,35369.2
1/2/2035,2,OffPeak,-4500,17131.94,37241.82,40262.93,946929.7,55747.69,-17928.34,-6930.408,16221.53,1528.003,45971.07,-3335.068,32571.29
1/2/2035,3,OffPeak,-4500,15721.46,35902.28,40575.55,694873.3,53380.66,-18917.48,-11215.44,16211.85,-817.3676,33139.07,-3335.069,30206.16
1/2/2035,4,OffPeak,-4500,14437.37,34379.88,36984.16,389065.7,51544.05,-19436.05,-13960.33,15440.73,-1510.37,34484.05,-3335.068,29031.53
1/2/2035,5,OffPeak,-4500,13826.65,33025.06,30835.84,135643,53131.62,-19340.08,-15788.73,13850.84,-2698.315,29423.52,-3335.067,28570.08
1/2/2035,6,OnPeak,-4500,14220.49,31547.89,25173.5,-9977.734,59712.9,-18363.3,-16790.3,13312.13,-4944.696,26404.35,-3022.479,28562.54
1/2/2035,7,OnPeak,-4500,16110.5,28897.6,20891.7,109439.1,70459.16,-15728.7,-14507.82,13242.35,-1742.459,35361.25,-1660,29264.67
1/2/2035,8,OnPeak,-4500,18698.97,25680.67,16795.15,205240.5,78659.68,-12616.7,-9758.459,14010.45,-1745.34,50609.27,-1660.001,23926.24
1/2/2035,9,OnPeak,-4500,17002.96,29484.9,18683.11,330990.9,79651.48,-10448.19,-10407.01,13920.27,-1744.037,54024.21,-1660,16198.26
1/2/2035,10,OnPeak,-4500.006,16290.29,33315.66,24435.15,560360.8,78568.57,-10711.23,-13389.77,12681.44,-1741.919,52375.3,-1660,12041.71
1/2/2035,11,OnPeak,-4500.006,15979.97,39414.69,34983.11,821925,73237.96,-12765.39,-14361.79,11747.13,-1745.404,52720.11,-1660.001,11349.76
1/2/2035,12,OnPeak,-4499.994,12455.66,39458.83,41697.83,1018403,68472.16,-13394.13,-14849.19,9275.518,668.7134,50459.56,-1660.001,14206.99
1/2/2035,13,OnPeak,-4500,8555.48,36727.03,41990.63,990449.9,65318.37,-13762.76,-13277.38,7988.371,3463.458,47805.15,-1660,17256.8
1/2/2035,14,OnPeak,-4500,11656.81,36388.71,42441.38,958118.6,63014.86,-13330.6,-10143.3,9544.333,5530.811,45616.45,-1660,21257.32
1/2/2035,15,OnPeak,-4499.994,15092.9,37941.08,45008.69,985911.5,62948.02,-12062.31,-3929.596,11982.93,5260.892,38336.62,-1660.001,27858.04
1/2/2035,16,OnPeak,-4500,17152.4,38782.36,43992.71,1028495,65846.16,-9112.687,2038.208,15780.54,4614.99,44156.57,-1660,37117.68
1/2/2035,17,OnPeak,-4500,22435.5,42186.88,43368.41,1099794,69775.94,-7947.217,6686.353,18675.84,6398.789,49096.4,-1660,41280.95
1/2/2035,18,OnPeak,-4500,25842.18,46066.23,44444.57,1216098,78886.44,-5279.73,14669.71,20494.13,9251.565,49096.4,-1570,46981.88
1/2/2035,19,OnPeak,-4500,30440.97,47626.23,43978.99,1298652,81975.09,-6358.679,19701.7,21249.99,11284.5,49096.4,-1660.001,48932.21
1/2/2035,20,OnPeak,-4499.994,32725.04,48508.2,42248.4,1333638,78310.51,-8379.438,23557.15,20985.13,15092.7,48496.4,-1833.035,48895.1
1/2/2035,21,OnPeak,-4500,33609.26,48065.27,41897.06,1287778,72343.06,-10852.02,24836.16,20399.38,17332.24,48496.4,-3699.53,46745.61
1/2/2035,22,OnPeak,-4500.006,34814.29,47102.9,41232.13,1251434,67787.94,-12969.18,25922.38,19687.65,15323.08,48496.4,-2056.441,43354.22
1/2/2035,23,OffPeak,-4500,33856.55,46712.89,40315.32,1184905,71993.59,-13095.22,29227.54,20183.72,10751.03,57496,-1660.001,39488.73
1/2/2035,24,OffPeak,-4500,29734.37,44502.3,40540.22,1071770,70508.63,-13600.54,30152.88,19641.68,8221.295,53420.04,-1660,35457.74
1/3/2035,1,OffPeak,-4500,25820.93,42603.44,41380.93,857915.5,64289.29,-15335.4,30067.43,18948.66,7700.888,46464.92,-3687.603,32165.38
1/3/2035,2,OffPeak,-4500,22064.41,41080.94,42348.1,798445.9,63338.43,-17758.54,28722.14,18486.03,11053.81,41644.07,-3846.25,30023.49
1/3/2035,3,OffPeak,-4500,19821.51,40070.7,42168.94,491236.3,58973.75,-19400.45,25257.5,17777.03,16786.34,41781.05,-4096.095,28629.89
1/3/2035,4,OffPeak,-4500,18440.5,39232.79,39510.95,192791.9,55838.26,-20069.16,20619.59,17227.46,22265.65,47994.89,-4418.305,27756.12
1/3/2035,5,OffPeak,-3500,17908.65,39232.91,35457.38,-11275.98,54631.2,-20527.36,14662.6,17057.47,24084.35,51844.7,-4924.257,28353.61
1/3/2035,6,OnPeak,-3500,18522.83,39729.98,30739.69,-173571.6,56373.66,-20453.06,8834.906,17321.88,24049.76,53959.2,-5213.802,29905.59
1/3/2035,7,OnPeak,-3499.997,21154.57,40955.32,26702.55,-128182.4,58986.6,-19544.41,2559.375,16790.99,24388.67,61682.44,-5416.039,31950.82
1/3/2035,8,OnPeak,-693.5364,24265.41,43640.54,21830.39,-6968.164,63225.69,-18235.73,-1069.226,16396.31,20797.27,58412.97,-5647.631,29548.15
1/3/2035,9,OnPeak,-500,23112.43,47192.75,23257.76,151785.2,64653.99,-16412.48,-7812.958,13279.93,16474.76,57556.54,-5607.458,24263.63
1/3/2035,10,OnPeak,-779.7241,21425.32,49329.42,27932.59,367004.7,65968.95,-15168.66,-10508.58,12127.76,15140.77,57995.97,-5302.562,19123.96
1/3/2035,11,OnPeak,-1490.71,17506.97,50487.39,36761.91,651450.8,64138.33,-14479.01,-14339.68,10273.42,12549.14,66506.23,-5138.378,14730.83
1/3/2035,12,OnPeak,-500,15863.18,47738.46,42166.52,825751.1,63116.84,-15639.62,-17453.99,10626.51,8619.021,67976.8,-4902.8,15404.07
1/3/2035,13,OnPeak,-1500,14128.64,45002.41,42599.56,774646.1,63951.91,-14291.41,-19161.02,11462.74,4242.996,61979.94,-4724.354,14826.14
1/3/2035,14,OnPeak,-883.905,20860.49,46126.57,42599.38,717938.1,60443.74,-15067.61,-18293.16,11949.72,152.8992,52602.47,-4706.455,23887.23
1/3/2035,15,OnPeak,-1500,27339.95,48310.81,44090.83,703101,57413.76,-14635.63,-15789.75,13805.23,-5064.832,43631.59,-4815.504,32709.29
1/3/2035,16,OnPeak,-1500,33264.94,50043.66,42235.5,698918,57647.95,-13133.95,-12535.99,15893.41,-5531.61,40383.41,-4691.529,41055.89
1/3/2035,17,OnPeak,-1500,41756.42,52507.89,41150.04,726729.8,59837.04,-12228.82,-12166.34,17725.2,-3087.048,40059.84,-4662.894,44572.13
1/3/2035,18,OnPeak,-1500,46444.63,54800.82,42137.81,797560.8,67005.03,-10310.9,-9539.398,18371.04,-2737.238,37813.75,-4876.515,50581.75
1/3/2035,19,OnPeak,-1500,50551.36,54365.98,41689.17,870721.3,70610.59,-10956.4,-10844.64,17627.7,-2482.739,29527.56,-5288.959,52730.75
1/3/2035,20,OnPeak,-1500,51402.79,53326.54,42006.8,918051.9,68520.96,-12310.86,-14212.42,16476.5,-1620.905,23234.76,-2179.215,52912.75
1/3/2035,21,OnPeak,-1500,49748.88,51483.67,40541.09,913540.1,64234.8,-13984.18,-19772.19,15464.02,-1736.035,11528.17,-1660,49849.45
1/3/2035,22,OnPeak,-1500,46586.98,48864.16,40521.64,937166.9,60225.71,-15638.93,-22982.36,14954.83,-1723.914,1952.832,-1660,45876.02
1/3/2035,23,OffPeak,-1500,40803.29,46632.11,40245.02,933240.4,66061.98,-16293.7,-23020.6,15659.32,-1715.942,-5191.998,-1660,42116.63
1/3/2035,24,OffPeak,-1500,34940.89,43833.39,39897.08,891001.8,66285.76,-17155.9,-24250.93,16114.78,-1706.204,-11231.03,-1660,37695.94
1/4/2035,1,OffPeak,-1500,22686.72,37253.14,40370.23,898205.9,59967.46,-19357.1,-30438.24,15200.92,-1669.315,-6312.448,-1660,32487.7
1/4/2035,2,OffPeak,-1500,19752.97,34933.48,38820.63,885409.5,59402.71,-20143.46,-24207.6,16337.59,-1665.155,-12573.75,-1660,31109.7
1/4/2035,3,OffPeak,-1500.003,15217.15,32133.07,38338.98,633160.4,55906.43,-21352.43,-17956.29,17143.87,-1659.842,-11327.39,-211.5372,28803.43
1/4/2035,4,OffPeak,-1500,10824.51,30428.88,32972.77,376265.7,50715.84,-22389.55,-10380.18,17711.32,-1655.481,-10258.2,0,25962
1/4/2035,5,OffPeak,-1500,7018.561,29732.02,25556.59,204146.1,46789.52,-22858.53,-4602.405,17670.19,-1656.256,-9774.71,0,24066.42
1/4/2035,6,OnPeak,-1500,3745.566,29480.9,17187.02,112882.8,45489,-22965.12,-1627.478,17093.78,-1663.623,-9664.832,0,23446.11
1/4/2035,7,OnPeak,-1500,1549.005,27518.4,12680.96,149350.1,43926.02,-22267.45,-2258.35,15960.84,-1667.221,-10268.13,0.0004,22954.47
1/4/2035,8,OnPeak,-1500,-1423.846,22785.16,10537.72,294685.3,43109.41,-21639.54,-3438.062,14965.71,-1662.65,-10206.66,-0.0004,16016.16
1/4/2035,9,OnPeak,-1500,-8274.604,19346.97,12132.6,457134.1,41093.95,-21927.87,-9231.115,14663.13,-1657.88,-9909.415,0,7189.06
1/4/2035,10,OnPeak,-1499.997,-8297.128,25050,18758.89,679778.7,42228.98,-21986.32,-8596.576,14730.19,-1675.018,-9849.151,0,1653.906
1/4/2035,11,OnPeak,6388.422,-8343.497,33442.49,25904.42,963750,42718.72,-21528.05,-7603.412,13974.38,4536.896,-17546.78,0,-397.5037
1/4/2035,12,OnPeak,18613.42,-8382.117,30041.66,32287.75,1151005,44877.63,-21150.27,-4290.808,13244.41,11436.68,-16241.99,-4000,-3885.864
1/4/2035,13,OnPeak,29062.16,-5984.186,26354.76,32828.66,1107939,48517.72,-21180.86,-3477.332,12950.06,17061.68,-2742.938,-4000,-4636.948
1/4/2035,14,OnPeak,33077.83,-102.8503,29392.55,29452.78,1059790,47768.2,-20974.63,-5160.315,12083.2,18325.78,38610.39,-4000,-397.9675
1/4/2035,15,OnPeak,35176.85,-96.7224,32939.99,29699.61,1062662,46067.04,-20208.41,-6176.538,12359.88,13632.27,48310.49,-4000,4410.684
1/4/2035,16,OnPeak,36813.43,-73.6328,36655.7,29365.03,1070900,46465.91,-18744.06,-2323.718,13413.32,7653.906,51478.95,-1791.723,11281.22
1/4/2035,17,OnPeak,39511.25,-68.9819,40520.49,29341.6,1103965,49305.66,-17561.47,3131.805,16119.5,5201.453,54669.32,0,15083.74
1/4/2035,18,OnPeak,43565.84,-96.3043,44386.41,30388.79,1174245,57517.64,-15604.86,10510.05,17144.66,1722.504,53566.36,0,19546.19
1/4/2035,19,OnPeak,44910.34,6673.126,45185.11,30618.42,1231938,63984.94,-14438.87,13476,17562.79,-2110.056,53332.1,0,20790.91
1/4/2035,20,OnPeak,42252.4,11829.32,45927.3,21584.13,1255002,66194.18,-8671.329,16450.77,17524.5,-2226.147,52493.48,0,20877.4
1/4/2035,21,OnPeak,36155.17,16070.32,45622.05,21275.72,1210462,66435.05,-3450.241,19433.47,17164.44,-496.4478,56231.43,0,19373.5
1/4/2035,22,OnPeak,32503.43,18512.03,44459.66,20490.67,1174874,63529.3,-3193.549,22549.59,16558.65,1464.368,54473.47,0,16281.5
1/4/2035,23,OffPeak,29771.52,18984.87,42886.31,20782.29,1115161,64101.69,-1576.227,27011.04,16833.04,3237.433,51549.59,0,12913.12
1/4/2035,24,OffPeak,26005.62,15784.27,40437.4,21258.61,1027097,58009.48,-1164.551,29925.21,17176.34,4238.889,55353.98,0,8760.294
1/5/2035,1,OffPeak,20777.08,12542.23,38498.4,22292.08,1007153,48545.72,-4329.321,32512.64,16911.54,4333.78,53720.03,-4000,5378.613
1/5/2035,2,OffPeak,18704.37,9884.436,37216.92,24134.5,965924,45992.79,-4865.164,33434.61,16883.15,6772.607,52948.55,-4000,3225.345
1/5/2035,3,OffPeak,14715.54,9171.759,35933.75,26467.99,729826.1,43157.34,-4919.37,32857.71,15973.13,10098.06,53026.15,-4000,1966.943
1/5/2035,4,OffPeak,8501.975,9789.508,35142.05,22351.36,497836.4,43440.17,-3539.148,30606.98,14353.04,11904.82,53315.64,-4000,953.4393
1/5/2035,5,OffPeak,3139.441,11419.63,35239.33,13824.77,270706.5,48250.14,-3976.56,27880.58,12663.41,15586.25,54682.51,-3995,1297.534
1/5/2035,6,OnPeak,74.054,14387.31,36225.08,4069.168,191015.7,56378.84,-5247.357,27427.45,13108.47,22065.25,57641.55,-3985,3503.354
1/5/2035,7,OnPeak,1309.155,20618.66,34711.08,-716.4337,202067.6,67463.83,-2075.421,29344.28,13999.95,30193.49,62467.36,-3861.728,7360.532
1/5/2035,8,OnPeak,2621.5,27781.76,30600.33,-2781.857,282662,75838.98,1800.079,32631.62,15174.98,31594.36,67770.66,-3384.905,9044.458
1/5/2035,9,OnPeak,516.2994,28024.29,28088.46,-1178.867,437522.9,76169.88,4187.491,31035.28,14141.95,30657.34,68566.45,-3017.063,11071.8
1/5/2035,10,OnPeak,-1894.519,22988.13,25714.67,5709.915,591810.7,73666.02,6332.153,31164.7,12057.26,31687.05,69002.28,-1910.371,9102.515
1/5/2035,11,OnPeak,-6135.84,17291.02,24895.95,14014.69,842171.5,69101.69,6408.539,30808.81,10399.08,32238.7,67810.3,-699.1505,8448.813
1/5/2035,12,OnPeak,-15018.99,10564.12,26001.34,22675.58,1012102,68186.55,2052.686,31359.29,7678.137,31567.8,67166.95,-75.1015,5644.092
1/5/2035,13,OnPeak,-18800,8164.398,28834.69,24912.46,940154.1,67020.18,-719.9646,33877.47,8421.552,32330.57,66708.45,369.6476,1962.067
1/5/2035,14,OnPeak,-18799.99,12168.7,32687.99,25883.71,876022.6,64143.33,-1909.622,37601.77,11615.87,31582.38,66801.08,189.0221,6506.442
1/5/2035,15,OnPeak,-18800,15748.86,37379.37,26452.87,891237.5,61071.03,-4317.893,43607.6,15431.85,26620.5,67795.84,-770.8954,13456.88
1/5/2035,16,OnPeak,-18799.99,23155.79,40263.29,23871.12,921685.1,60682.96,-7601.022,48497.31,19770.35,20701.75,68746.18,-1591.949,24891.45
1/5/2035,17,OnPeak,-7554.602,36524,42446.66,22243.82,968927.4,62523.3,-9413.382,51701.87,22569.4,21978.12,69094.11,-1919.446,32391.22
1/5/2035,18,OnPeak,-4500,43850.74,44274.67,21249.68,1056150,68644.02,-8514.798,56450.33,23437.11,25023.76,68944.13,-1763.963,39205.2
1/5/2035,19,OnPeak,-4500,48040.42,43879.97,20942.46,1137101,71589.48,-9648.392,54020.53,22911.74,25662.33,68738.66,-1569.654,41935.81
1/5/2035,20,OnPeak,-4500,49142.64,43333.15,22343.08,1184568,66813.34,-10984.26,47999.32,21369.83,25176.35,68522.59,-1370.062,43306.45
1/5/2035,21,OnPeak,-4500,49000.73,41881.49,24136.28,1161186,60443.86,-12824.77,38919.18,19798.1,25210.54,68378.63,-1240.425,41143.8
1/5/2035,22,OnPeak,-4500,47143.84,38607.29,25611.02,1146976,56167.6,-14642.05,30642.87,18713.69,22616.39,68149.68,-1755.495,38711.52
1/5/2035,23,OffPeak,-4500,42830.88,34372.04,26830.39,1111514,60430.34,-15525.92,22963.38,18509.49,17376.46,63956.1,-2425.547,34811.66
1/5/2035,24,OffPeak,-4500,36644.92,29932.71,28089.68,1032332,59090.97,-16631.15,12162.76,17339.87,14576.7,53560.19,-2931.757,31362.63
1/6/2035,1,OffPeak,-4500,31748.75,26115.96,29603.79,992514.6,53816.6,-18561.45,2446.277,17249.33,11312.95,54304.64,0,28409.34
1/6/2035,2,OffPeak,-3500,27537.04,23612.57,30740.5,958429.3,52955.03,-20039.75,-5036.133,17138.46,7486.88,51399.48,0,26116.05
1/6/2035,3,OffPeak,-3500,25048.13,21340.5,31992.32,776966.7,50602.71,-20974.72,-10048.39,16883.57,2564.029,49107.38,0,25023.92
1/6/2035,4,OffPeak,-4427.35,24610.46,21342.33,27264.69,560510.9,48368.45,-21513.42,-11056.9,16902.47,-469.2322,46499.82,0,24987.79
1/6/2035,5,OffPeak,-1817.41,25165.21,22780.5,19483.79,311342.6,49105.25,-21454.59,-10738.48,16956.66,-1704.446,46697.38,0,26182.18
1/6/2035,6,OnPeak,-500,27166.46,25352.37,12856.53,199682.5,54398.67,-20344.7,-9357.959,18142.44,-1709.174,49796.2,0,30025.48
1/6/2035,7,OnPeak,-1500,32237.7,27649.24,8680.057,315977.9,64680.23,-17423.7,-3926.227,18812.98,-1730.17,55484.05,0,35520.89
1/6/2035,8,OnPeak,-1500,39309.96,30441.24,5808.096,546577.8,71087.52,-14219.74,2383.093,18941.58,-1731.256,61596.4,0,33706.81
1/6/2035,9,OnPeak,-1500,37749.31,28835.16,8910.623,669043,68693.32,-12069.46,2033.197,14892.01,-1727.234,61596.4,0,28297.97
1/6/2035,10,OnPeak,-1500,31810.89,27998.5,15529.58,732770.5,66231.72,-11644.34,2238.763,10252.06,-1727.203,66980.3,0.0004,20057.08
1/6/2035,11,OnPeak,-1500,22909.97,28113.84,27426.8,932850.8,62798.72,-13783.83,3362.726,6913.976,-1734.625,58865.52,0,14178.95
1/6/2035,12,OnPeak,-1500,14396.41,32552.61,38217.77,1113597,60614.34,-14000.76,6340.405,5942.677,-1733.539,48373.82,0,13408.25
1/6/2035,13,OnPeak,-1500,11997.97,34636.63,37985.79,1061835,58998.73,-13891.05,7151.367,7224.782,-1742.822,38780.84,0,14962.96
1/6/2035,14,OnPeak,-1500.006,14896.38,37767.25,37337.82,1019433,58487,-12594.28,11098.43,11699.99,-1194.305,30773.56,0,23391.69
1/6/2035,15,OnPeak,-1500,20879.8,42104.56,37627.51,1038590,57683.16,-11399.24,14060.11,16154.89,58.7708,25088.91,0,36633.02
1/6/2035,16,OnPeak,-1500,33215.86,45021.48,36503.81,1083385,59337.06,-9832.184,17167.87,20253.46,2693.115,22692.79,0,49237.41
1/6/2035,17,OnPeak,-1500,47800.43,48210.42,36865.41,1154418,63093.7,-8756.836,17464,22309.55,5508.087,17103.56,0,54698.18
1/6/2035,18,OnPeak,-1500,55726.25,50084.66,36807.64,1267903,71395.08,-6810.989,19680.8,22850.51,7618.225,13361.55,0,59544.12
1/6/2035,19,OnPeak,-1500,60019,49646.34,37907.26,1364145,75855.97,-8057.077,16863.57,21826.28,9044.296,2470.697,0,59896.69
1/6/2035,20,OnPeak,-1500,60981.12,48974.27,40516.55,1413659,71767.22,-9578.729,12442.33,19757,9336.313,2471.643,0,58873.61
1/6/2035,21,OnPeak,-1500,60782.71,47793.81,39493.96,1380119,65434.53,-11493.54,5795.215,17943.88,8578.25,10219.9,0,54896.19
1/6/2035,22,OnPeak,-1500,58695.67,45372.4,39447.73,1345105,60966.29,-13493.47,-1096.198,15923.06,4272.562,14374.78,0,50691.6
1/6/2035,23,OffPeak,-1499.994,53833.73,43056.63,39346.35,1279983,64885.14,-14530.6,-7197.027,14918.24,-2578.235,3214.655,0,45006.91
1/6/2035,24,OffPeak,-1500,47467.45,40335.99,40008.09,1175657,63998.41,-15880.4,-14094.4,13527.94,-1111.511,396.405,0,39946.56
1/7/2035,1,OffPeak,-1500,41985.83,37834.7,40899.38,1103071,58478.82,-17860.23,-19547.8,12949.94,-1697.711,396.3989,0,35407.68
1/7/2035,2,OffPeak,-1500,38218.69,36312.33,41327.52,1048532,58434.34,-19234.81,-21689.53,13300.31,-1693.515,885.8948,0,32572.15
1/7/2035,3,OffPeak,-1500,36535.79,35152.39,41351.53,763214.6,55907.76,-20355.54,-21483.46,14056.21,-1689.297,-5427.216,0,31018.35
1/7/2035,4,OffPeak,-1500.003,36592.84,35374.98,37466.34,489972.2,53162.27,-20872.55,-19936.32,14882.31,-1686.441,-11822.11,0,30427.01
1/7/2035,5,OffPeak,-1500,37754.75,35753.55,32402.62,365978.6,53414.23,-20943.76,-17299.82,15838.11,-1690.152,-9885.004,0,31235.76
1/7/2035,6,OffPeak,-1500,39661.91,37197.73,26935.24,202916.8,58420.32,-19801.37,-11456.94,17363.72,-1703.287,-574.4751,0,34104.85
1/7/2035,7,OffPeak,-1499.997,44440.44,37230.29,21910.17,261767.8,67511.24,-17028.97,-1169.91,19121.38,-1730.811,15550.43,0,38458.59
1/7/2035,8,OffPeak,-1500,51211.93,36443.44,20681.18,398562.4,73679.13,-13952.57,8359.101,20583.03,-1732.739,38391.33,0,34191.02
1/7/2035,9,OffPeak,-1500,48689.48,36352.07,24586.66,540973.8,72175.38,-12090.86,8214.252,17956.76,-1724.884,47651.65,0,24825.84
1/7/2035,10,OffPeak,-1500,41510.42,36560.75,32108.34,741760.6,70645.95,-12287.34,7977.838,16591.36,-1265.686,39498.8,0,17064.39
1/7/2035,11,OffPeak,-1500,31743.88,30552.15,40692.7,974154,68080.81,-13533.46,7141.949,15360.54,3915.35,43498.11,0,10360.94
1/7/2035,12,OffPeak,-1500,24429.52,22849.86,46529.32,1175586,67103.95,-15075.87,8809.356,12828.67,7738.428,54795.62,-1907.248,11495.9
1/7/2035,13,OffPeak,-1500,21208.71,27629.77,46218.71,1127238,67000.11,-15366.46,11631.97,14451.68,10130.61,51218.12,-3999.999,13048.72
1/7/2035,14,OffPeak,-1499.994,24950.6,28416.4,45472.28,1062031,65948.72,-14161.15,17185.85,16120.36,11411.64,40837.84,-4000,23167.26
1/7/2035,15,OffPeak,-1500,32871.8,31081.84,46220.45,1043060,65967.34,-12629.34,22353.25,19488.87,7873.532,53314.8,-2067.706,35538.18
1/7/2035,16,OffPeak,-1500.006,40918.16,33702.68,44423.2,1002843,67991.23,-10505.66,26362.23,22789.14,5018.243,43134.94,0,49365.62
1/7/2035,17,OffPeak,-1500,51499.28,38235.98,43799.11,990768.8,70080.63,-9414.786,25841.88,24402.96,5955.987,45039.15,-90.7928,55200.14
1/7/2035,18,OffPeak,-1500,57238.95,42122.41,43540.09,1038682,76512.3,-7173.212,27566.36,24371.98,6019.849,47193.25,-158.2001,60138.78
1/7/2035,19,OffPeak,-1500,61104.14,43055.21,44235.15,1084199,79960.63,-7923.962,24985.6,23538.32,4904.913,39638.29,0,60293.73
1/7/2035,20,OffPeak,-1500,62622.3,42668.78,43674.19,1093429,75055.19,-9413.089,21058.67,21786.03,4683.759,49905.66,0,59273.44
1/7/2035,21,OffPeak,-1500,62746.42,40031.34,42717.71,1030702,69263.96,-11444,14513.01,20079.12,3640.179,35697.79,0,55361.59
1/7/2035,22,OffPeak,-1500,62194.77,35665.03,41842.41,990005.2,64933.79,-13320.12,7944.122,18260.17,-337.4817,24499.76,0,50917.8
1/7/2035,23,OffPeak,-1500,58305.38,29927.26,41085.85,916603,70059.95,-14275.19,2704.193,17423.98,-323.4894,13939.48,0.0004,45255.55
1/7/2035,24,OffPeak,-1500,51475.49,22492.88,41440.32,793753,70241.34,-15499.61,-2367.523,16455.07,608.139,-7076.007,0,39861.89
1/8/2035,1,OffPeak,-1500,46403.25,14225.74,42599.27,713083.1,65576.89,-17323.08,-5177.087,16416.58,4346.604,1748.663,0,35218.35
1/8/2035,2,OffPeak,-1500,40620.3,11276.29,42268.45,638681.7,66635.56,-18759.59,-5706.909,16543.2,4347.434,1737.415,0,32448.98
1/8/2035,3,OffPeak,-1500,36962.67,9778.299,42266.18,336983,65138.3,-19836.98,-5173.779,16265.9,4349.219,8018.872,0,31148.86
1/8/2035,4,OffPeak,-1500,35213.21,10129.02,39440.69,58418.95,66521.42,-20409.71,-4436.829,15748.17,4349.209,13317.46,0,30567.17
1/8/2035,5,OffPeak,-1500,34591.02,12230.9,35582.69,-60929.98,72214.66,-20330.76,-6328.082,15384.95,4345.196,25919.23,0,30443.87
1/8/2035,6,OnPeak,-1500,34832.71,16966.23,30707.19,-60930.08,81003.52,-19177.54,-6085.675,16383.23,4669.428,40233.06,0,32158.29
